year,round,race_name,circuit_id,date,driver_id,driver_code,constructor_id,grid,finish_position,position_text,status,laps,points_f1,fastest_lap_rank
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,max_verstappen,VER,red_bull,1,1,1,Finished,57,25.0,6
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,perez,PER,red_bull,2,2,2,Finished,57,18.0,7
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,alonso,ALO,aston_martin,5,3,3,Finished,57,15.0,5
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,sainz,SAI,ferrari,4,4,4,Finished,57,12.0,14
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,hamilton,HAM,mercedes,7,5,5,Finished,57,10.0,10
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,stroll,STR,aston_martin,8,6,6,Finished,57,8.0,9
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,russell,RUS,mercedes,6,7,7,Finished,57,6.0,17
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,bottas,BOT,alfa,12,8,8,Finished,57,4.0,18
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,gasly,GAS,alpine,20,9,9,Finished,57,2.0,2
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,albon,ALB,williams,15,10,10,Finished,57,1.0,15
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,tsunoda,TSU,alphatauri,14,11,11,Finished,57,0.0,12
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,sargeant,SAR,williams,16,12,12,Lapped,56,0.0,4
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,kevin_magnussen,MAG,haas,17,13,13,Lapped,56,0.0,8
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,de_vries,DEV,alphatauri,19,14,14,Lapped,56,0.0,19
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,hulkenberg,HUL,haas,10,15,15,Lapped,56,0.0,11
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,zhou,ZHO,alfa,13,16,16,Lapped,56,0.0,1
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,norris,NOR,mclaren,11,17,17,Lapped,55,0.0,3
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,ocon,OCO,alpine,9,18,R,Retired,41,0.0,13
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,leclerc,LEC,ferrari,3,19,R,Retired,39,0.0,16
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,piastri,PIA,mclaren,18,20,R,Retired,13,0.0,20
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,perez,PER,red_bull,1,1,1,Finished,50,25.0,2
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,max_verstappen,VER,red_bull,15,2,2,Finished,50,19.0,1
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,alonso,ALO,aston_martin,2,3,3,Finished,50,15.0,3
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,russell,RUS,mercedes,3,4,4,Finished,50,12.0,4
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,hamilton,HAM,mercedes,7,5,5,Finished,50,10.0,6
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,sainz,SAI,ferrari,4,6,6,Finished,50,8.0,5
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,leclerc,LEC,ferrari,12,7,7,Finished,50,6.0,7
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,ocon,OCO,alpine,6,8,8,Finished,50,4.0,8
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,gasly,GAS,alpine,9,9,9,Finished,50,2.0,10
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,kevin_magnussen,MAG,haas,13,10,10,Finished,50,1.0,9
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,tsunoda,TSU,alphatauri,16,11,11,Finished,50,0.0,14
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,hulkenberg,HUL,haas,10,12,12,Finished,50,0.0,12
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,zhou,ZHO,alfa,11,13,13,Finished,50,0.0,13
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,de_vries,DEV,alphatauri,18,14,14,Finished,50,0.0,11
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,piastri,PIA,mclaren,8,15,15,Finished,50,0.0,16
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,sargeant,SAR,williams,20,16,16,Finished,50,0.0,18
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,norris,NOR,mclaren,19,17,17,Finished,50,0.0,15
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,bottas,BOT,alfa,14,18,18,Lapped,49,0.0,17
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,albon,ALB,williams,17,19,R,Retired,27,0.0,20
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,stroll,STR,aston_martin,5,20,R,Retired,16,0.0,19
2023,3,Australian Grand Prix,albert_park,2023-04-02,max_verstappen,VER,red_bull,1,1,1,Finished,58,25.0,2
2023,3,Australian Grand Prix,albert_park,2023-04-02,hamilton,HAM,mercedes,3,2,2,Finished,58,18.0,5
2023,3,Australian Grand Prix,albert_park,2023-04-02,alonso,ALO,aston_martin,4,3,3,Finished,58,15.0,4
2023,3,Australian Grand Prix,albert_park,2023-04-02,stroll,STR,aston_martin,6,4,4,Finished,58,12.0,6
2023,3,Australian Grand Prix,albert_park,2023-04-02,perez,PER,red_bull,20,5,5,Finished,58,11.0,1
2023,3,Australian Grand Prix,albert_park,2023-04-02,norris,NOR,mclaren,13,6,6,Finished,58,8.0,9
2023,3,Australian Grand Prix,albert_park,2023-04-02,hulkenberg,HUL,haas,10,7,7,Finished,58,6.0,8
2023,3,Australian Grand Prix,albert_park,2023-04-02,piastri,PIA,mclaren,16,8,8,Finished,58,4.0,12
2023,3,Australian Grand Prix,albert_park,2023-04-02,zhou,ZHO,alfa,17,9,9,Finished,58,2.0,16
2023,3,Australian Grand Prix,albert_park,2023-04-02,tsunoda,TSU,alphatauri,12,10,10,Finished,58,1.0,15
2023,3,Australian Grand Prix,albert_park,2023-04-02,bottas,BOT,alfa,19,11,11,Finished,58,0.0,17
2023,3,Australian Grand Prix,albert_park,2023-04-02,sainz,SAI,ferrari,5,12,12,Finished,58,0.0,3
2023,3,Australian Grand Prix,albert_park,2023-04-02,gasly,GAS,alpine,9,13,13,Retired,56,0.0,7
2023,3,Australian Grand Prix,albert_park,2023-04-02,ocon,OCO,alpine,11,14,14,Retired,56,0.0,11
2023,3,Australian Grand Prix,albert_park,2023-04-02,de_vries,DEV,alphatauri,15,15,15,Retired,56,0.0,10
2023,3,Australian Grand Prix,albert_park,2023-04-02,sargeant,SAR,williams,18,16,16,Retired,56,0.0,13
2023,3,Australian Grand Prix,albert_park,2023-04-02,kevin_magnussen,MAG,haas,14,17,17,Retired,52,0.0,14
2023,3,Australian Grand Prix,albert_park,2023-04-02,russell,RUS,mercedes,2,18,R,Retired,17,0.0,18
2023,3,Australian Grand Prix,albert_park,2023-04-02,albon,ALB,williams,8,19,R,Retired,6,0.0,19
2023,3,Australian Grand Prix,albert_park,2023-04-02,leclerc,LEC,ferrari,7,20,R,Retired,0,0.0,0
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,perez,PER,red_bull,3,1,1,Finished,51,25.0,5
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,max_verstappen,VER,red_bull,2,2,2,Finished,51,18.0,2
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,leclerc,LEC,ferrari,1,3,3,Finished,51,15.0,4
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,alonso,ALO,aston_martin,6,4,4,Finished,51,12.0,3
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,sainz,SAI,ferrari,4,5,5,Finished,51,10.0,6
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,hamilton,HAM,mercedes,5,6,6,Finished,51,8.0,7
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,stroll,STR,aston_martin,9,7,7,Finished,51,6.0,9
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,russell,RUS,mercedes,11,8,8,Finished,51,5.0,1
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,norris,NOR,mclaren,7,9,9,Finished,51,2.0,12
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,tsunoda,TSU,alphatauri,8,10,10,Finished,51,1.0,11
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,piastri,PIA,mclaren,10,11,11,Finished,51,0.0,10
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,albon,ALB,williams,12,12,12,Finished,51,0.0,15
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,kevin_magnussen,MAG,haas,16,13,13,Finished,51,0.0,13
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,gasly,GAS,alpine,17,14,14,Finished,51,0.0,8
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,ocon,OCO,alpine,19,15,15,Finished,51,0.0,14
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,sargeant,SAR,williams,14,16,16,Finished,51,0.0,17
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,hulkenberg,HUL,haas,20,17,17,Lapped,50,0.0,18
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,bottas,BOT,alfa,13,18,18,Lapped,50,0.0,16
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,zhou,ZHO,alfa,15,19,R,Retired,36,0.0,19
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,de_vries,DEV,alphatauri,18,20,R,Retired,9,0.0,20
2023,5,Miami Grand Prix,miami,2023-05-07,max_verstappen,VER,red_bull,9,1,1,Finished,57,26.0,1
2023,5,Miami Grand Prix,miami,2023-05-07,perez,PER,red_bull,1,2,2,Finished,57,18.0,3
2023,5,Miami Grand Prix,miami,2023-05-07,alonso,ALO,aston_martin,2,3,3,Finished,57,15.0,2
2023,5,Miami Grand Prix,miami,2023-05-07,russell,RUS,mercedes,6,4,4,Finished,57,12.0,7
2023,5,Miami Grand Prix,miami,2023-05-07,sainz,SAI,ferrari,3,5,5,Finished,57,10.0,10
2023,5,Miami Grand Prix,miami,2023-05-07,hamilton,HAM,mercedes,13,6,6,Finished,57,8.0,4
2023,5,Miami Grand Prix,miami,2023-05-07,leclerc,LEC,ferrari,7,7,7,Finished,57,6.0,11
2023,5,Miami Grand Prix,miami,2023-05-07,gasly,GAS,alpine,5,8,8,Finished,57,4.0,17
2023,5,Miami Grand Prix,miami,2023-05-07,ocon,OCO,alpine,8,9,9,Finished,57,2.0,9
2023,5,Miami Grand Prix,miami,2023-05-07,kevin_magnussen,MAG,haas,4,10,10,Finished,57,1.0,13
2023,5,Miami Grand Prix,miami,2023-05-07,tsunoda,TSU,alphatauri,17,11,11,Finished,57,0.0,8
2023,5,Miami Grand Prix,miami,2023-05-07,stroll,STR,aston_martin,18,12,12,Finished,57,0.0,5
2023,5,Miami Grand Prix,miami,2023-05-07,bottas,BOT,alfa,10,13,13,Finished,57,0.0,15
2023,5,Miami Grand Prix,miami,2023-05-07,albon,ALB,williams,11,14,14,Finished,57,0.0,16
2023,5,Miami Grand Prix,miami,2023-05-07,hulkenberg,HUL,haas,12,15,15,Finished,57,0.0,6
2023,5,Miami Grand Prix,miami,2023-05-07,zhou,ZHO,alfa,14,16,16,Finished,57,0.0,14
2023,5,Miami Grand Prix,miami,2023-05-07,norris,NOR,mclaren,16,17,17,Finished,57,0.0,20
2023,5,Miami Grand Prix,miami,2023-05-07,de_vries,DEV,alphatauri,15,18,18,Finished,57,0.0,12
2023,5,Miami Grand Prix,miami,2023-05-07,piastri,PIA,mclaren,19,19,19,Lapped,56,0.0,18
2023,5,Miami Grand Prix,miami,2023-05-07,sargeant,SAR,williams,20,20,20,Lapped,56,0.0,19
2023,6,Monaco Grand Prix,monaco,2023-05-28,max_verstappen,VER,red_bull,1,1,1,Finished,78,25.0,7
2023,6,Monaco Grand Prix,monaco,2023-05-28,alonso,ALO,aston_martin,2,2,2,Finished,78,18.0,9
2023,6,Monaco Grand Prix,monaco,2023-05-28,ocon,OCO,alpine,3,3,3,Finished,78,15.0,6
2023,6,Monaco Grand Prix,monaco,2023-05-28,hamilton,HAM,mercedes,5,4,4,Finished,78,13.0,1
2023,6,Monaco Grand Prix,monaco,2023-05-28,russell,RUS,mercedes,8,5,5,Finished,78,10.0,10
2023,6,Monaco Grand Prix,monaco,2023-05-28,leclerc,LEC,ferrari,6,6,6,Finished,78,8.0,2
2023,6,Monaco Grand Prix,monaco,2023-05-28,gasly,GAS,alpine,7,7,7,Finished,78,6.0,3
2023,6,Monaco Grand Prix,monaco,2023-05-28,sainz,SAI,ferrari,4,8,8,Finished,78,4.0,5
2023,6,Monaco Grand Prix,monaco,2023-05-28,norris,NOR,mclaren,10,9,9,Lapped,77,2.0,19
2023,6,Monaco Grand Prix,monaco,2023-05-28,piastri,PIA,mclaren,11,10,10,Lapped,77,1.0,14
2023,6,Monaco Grand Prix,monaco,2023-05-28,bottas,BOT,alfa,15,11,11,Lapped,77,0.0,18
2023,6,Monaco Grand Prix,monaco,2023-05-28,de_vries,DEV,alphatauri,12,12,12,Lapped,77,0.0,15
2023,6,Monaco Grand Prix,monaco,2023-05-28,zhou,ZHO,alfa,19,13,13,Lapped,77,0.0,11
2023,6,Monaco Grand Prix,monaco,2023-05-28,albon,ALB,williams,13,14,14,Lapped,77,0.0,8
2023,6,Monaco Grand Prix,monaco,2023-05-28,tsunoda,TSU,alphatauri,9,15,15,Lapped,76,0.0,16
2023,6,Monaco Grand Prix,monaco,2023-05-28,perez,PER,red_bull,20,16,16,Lapped,76,0.0,4
2023,6,Monaco Grand Prix,monaco,2023-05-28,hulkenberg,HUL,haas,18,17,17,Lapped,76,0.0,12
2023,6,Monaco Grand Prix,monaco,2023-05-28,sargeant,SAR,williams,16,18,18,Lapped,76,0.0,13
2023,6,Monaco Grand Prix,monaco,2023-05-28,kevin_magnussen,MAG,haas,17,19,19,Retired,70,0.0,20
2023,6,Monaco Grand Prix,monaco,2023-05-28,stroll,STR,aston_martin,14,20,R,Retired,53,0.0,17
2023,7,Spanish Grand Prix,catalunya,2023-06-04,max_verstappen,VER,red_bull,1,1,1,Finished,66,26.0,1
2023,7,Spanish Grand Prix,catalunya,2023-06-04,hamilton,HAM,mercedes,4,2,2,Finished,66,18.0,3
2023,7,Spanish Grand Prix,catalunya,2023-06-04,russell,RUS,mercedes,12,3,3,Finished,66,15.0,5
2023,7,Spanish Grand Prix,catalunya,2023-06-04,perez,PER,red_bull,11,4,4,Finished,66,12.0,2
2023,7,Spanish Grand Prix,catalunya,2023-06-04,sainz,SAI,ferrari,2,5,5,Finished,66,10.0,11
2023,7,Spanish Grand Prix,catalunya,2023-06-04,stroll,STR,aston_martin,5,6,6,Finished,66,8.0,14
2023,7,Spanish Grand Prix,catalunya,2023-06-04,alonso,ALO,aston_martin,8,7,7,Finished,66,6.0,7
2023,7,Spanish Grand Prix,catalunya,2023-06-04,ocon,OCO,alpine,6,8,8,Finished,66,4.0,18
2023,7,Spanish Grand Prix,catalunya,2023-06-04,zhou,ZHO,alfa,13,9,9,Finished,66,2.0,15
2023,7,Spanish Grand Prix,catalunya,2023-06-04,gasly,GAS,alpine,10,10,10,Finished,66,1.0,10
2023,7,Spanish Grand Prix,catalunya,2023-06-04,leclerc,LEC,ferrari,19,11,11,Finished,66,0.0,9
2023,7,Spanish Grand Prix,catalunya,2023-06-04,tsunoda,TSU,alphatauri,15,12,12,Finished,66,0.0,17
2023,7,Spanish Grand Prix,catalunya,2023-06-04,piastri,PIA,mclaren,9,13,13,Lapped,65,0.0,13
2023,7,Spanish Grand Prix,catalunya,2023-06-04,de_vries,DEV,alphatauri,14,14,14,Lapped,65,0.0,12
2023,7,Spanish Grand Prix,catalunya,2023-06-04,hulkenberg,HUL,haas,7,15,15,Lapped,65,0.0,16
2023,7,Spanish Grand Prix,catalunya,2023-06-04,albon,ALB,williams,18,16,16,Lapped,65,0.0,19
2023,7,Spanish Grand Prix,catalunya,2023-06-04,norris,NOR,mclaren,3,17,17,Lapped,65,0.0,4
2023,7,Spanish Grand Prix,catalunya,2023-06-04,kevin_magnussen,MAG,haas,17,18,18,Lapped,65,0.0,6
2023,7,Spanish Grand Prix,catalunya,2023-06-04,bottas,BOT,alfa,16,19,19,Lapped,65,0.0,8
2023,7,Spanish Grand Prix,catalunya,2023-06-04,sargeant,SAR,williams,20,20,20,Lapped,65,0.0,20
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,max_verstappen,VER,red_bull,1,1,1,Finished,70,25.0,3
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,alonso,ALO,aston_martin,2,2,2,Finished,70,18.0,4
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,hamilton,HAM,mercedes,3,3,3,Finished,70,15.0,2
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,leclerc,LEC,ferrari,10,4,4,Finished,70,12.0,5
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,sainz,SAI,ferrari,11,5,5,Finished,70,10.0,6
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,perez,PER,red_bull,12,6,6,Finished,70,9.0,1
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,albon,ALB,williams,9,7,7,Finished,70,6.0,16
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,ocon,OCO,alpine,6,8,8,Finished,70,4.0,15
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,stroll,STR,aston_martin,16,9,9,Finished,70,2.0,10
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,bottas,BOT,alfa,14,10,10,Finished,70,1.0,12
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,piastri,PIA,mclaren,8,11,11,Finished,70,0.0,11
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,gasly,GAS,alpine,15,12,12,Finished,70,0.0,9
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,norris,NOR,mclaren,7,13,13,Finished,70,0.0,8
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,tsunoda,TSU,alphatauri,19,14,14,Finished,70,0.0,14
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,hulkenberg,HUL,haas,5,15,15,Lapped,69,0.0,19
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,zhou,ZHO,alfa,20,16,16,Lapped,69,0.0,17
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,kevin_magnussen,MAG,haas,13,17,17,Lapped,69,0.0,7
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,de_vries,DEV,alphatauri,17,18,18,Lapped,69,0.0,13
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,russell,RUS,mercedes,4,19,R,Retired,53,0.0,18
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,sargeant,SAR,williams,18,20,R,Retired,6,0.0,20
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,max_verstappen,VER,red_bull,1,1,1,Finished,71,26.0,1
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,leclerc,LEC,ferrari,2,2,2,Finished,71,18.0,5
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,perez,PER,red_bull,15,3,3,Finished,71,15.0,2
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,norris,NOR,mclaren,4,4,4,Finished,71,12.0,4
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,alonso,ALO,aston_martin,7,5,5,Finished,71,10.0,8
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,sainz,SAI,ferrari,3,6,6,Finished,71,8.0,6
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,russell,RUS,mercedes,11,7,7,Finished,71,6.0,10
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,hamilton,HAM,mercedes,5,8,8,Finished,71,4.0,9
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,stroll,STR,aston_martin,6,9,9,Finished,71,2.0,3
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,gasly,GAS,alpine,9,10,10,Finished,71,1.0,7
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,albon,ALB,williams,10,11,11,Finished,71,0.0,11
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,zhou,ZHO,alfa,17,12,12,Lapped,70,0.0,14
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,sargeant,SAR,williams,18,13,13,Lapped,70,0.0,12
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,ocon,OCO,alpine,12,14,14,Lapped,70,0.0,15
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,bottas,BOT,alfa,14,15,15,Lapped,70,0.0,18
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,piastri,PIA,mclaren,13,16,16,Lapped,70,0.0,17
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,de_vries,DEV,alphatauri,20,17,17,Lapped,70,0.0,16
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,kevin_magnussen,MAG,haas,19,18,18,Lapped,70,0.0,19
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,tsunoda,TSU,alphatauri,16,19,19,Lapped,70,0.0,13
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,hulkenberg,HUL,haas,8,20,R,Retired,12,0.0,20
2023,10,British Grand Prix,silverstone,2023-07-09,max_verstappen,VER,red_bull,1,1,1,Finished,52,26.0,1
2023,10,British Grand Prix,silverstone,2023-07-09,norris,NOR,mclaren,2,2,2,Finished,52,18.0,2
2023,10,British Grand Prix,silverstone,2023-07-09,hamilton,HAM,mercedes,7,3,3,Finished,52,15.0,3
2023,10,British Grand Prix,silverstone,2023-07-09,piastri,PIA,mclaren,3,4,4,Finished,52,12.0,4
2023,10,British Grand Prix,silverstone,2023-07-09,russell,RUS,mercedes,6,5,5,Finished,52,10.0,6
2023,10,British Grand Prix,silverstone,2023-07-09,perez,PER,red_bull,15,6,6,Finished,52,8.0,5
2023,10,British Grand Prix,silverstone,2023-07-09,alonso,ALO,aston_martin,9,7,7,Finished,52,6.0,9
2023,10,British Grand Prix,silverstone,2023-07-09,albon,ALB,williams,8,8,8,Finished,52,4.0,8
2023,10,British Grand Prix,silverstone,2023-07-09,leclerc,LEC,ferrari,4,9,9,Finished,52,2.0,7
2023,10,British Grand Prix,silverstone,2023-07-09,sainz,SAI,ferrari,5,10,10,Finished,52,1.0,10
2023,10,British Grand Prix,silverstone,2023-07-09,sargeant,SAR,williams,14,11,11,Finished,52,0.0,13
2023,10,British Grand Prix,silverstone,2023-07-09,bottas,BOT,alfa,20,12,12,Finished,52,0.0,16
2023,10,British Grand Prix,silverstone,2023-07-09,hulkenberg,HUL,haas,11,13,13,Finished,52,0.0,15
2023,10,British Grand Prix,silverstone,2023-07-09,stroll,STR,aston_martin,12,14,14,Finished,52,0.0,11
2023,10,British Grand Prix,silverstone,2023-07-09,zhou,ZHO,alfa,17,15,15,Finished,52,0.0,14
2023,10,British Grand Prix,silverstone,2023-07-09,tsunoda,TSU,alphatauri,16,16,16,Finished,52,0.0,17
2023,10,British Grand Prix,silverstone,2023-07-09,de_vries,DEV,alphatauri,18,17,17,Finished,52,0.0,18
2023,10,British Grand Prix,silverstone,2023-07-09,gasly,GAS,alpine,10,18,18,Retired,46,0.0,12
2023,10,British Grand Prix,silverstone,2023-07-09,kevin_magnussen,MAG,haas,19,19,R,Retired,31,0.0,19
2023,10,British Grand Prix,silverstone,2023-07-09,ocon,OCO,alpine,13,20,R,Retired,9,0.0,20
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,max_verstappen,VER,red_bull,2,1,1,Finished,70,26.0,1
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,norris,NOR,mclaren,3,2,2,Finished,70,18.0,4
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,perez,PER,red_bull,9,3,3,Finished,70,15.0,5
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,hamilton,HAM,mercedes,1,4,4,Finished,70,12.0,2
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,piastri,PIA,mclaren,4,5,5,Finished,70,10.0,8
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,russell,RUS,mercedes,18,6,6,Finished,70,8.0,3
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,leclerc,LEC,ferrari,6,7,7,Finished,70,6.0,6
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,sainz,SAI,ferrari,11,8,8,Finished,70,4.0,7
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,alonso,ALO,aston_martin,8,9,9,Finished,70,2.0,9
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,stroll,STR,aston_martin,14,10,10,Lapped,69,1.0,11
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,albon,ALB,williams,16,11,11,Lapped,69,0.0,18
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,bottas,BOT,alfa,7,12,12,Lapped,69,0.0,14
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,ricciardo,RIC,alphatauri,13,13,13,Lapped,69,0.0,17
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,hulkenberg,HUL,haas,10,14,14,Lapped,69,0.0,13
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,tsunoda,TSU,alphatauri,17,15,15,Lapped,69,0.0,10
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,zhou,ZHO,alfa,5,16,16,Lapped,69,0.0,15
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,kevin_magnussen,MAG,haas,19,17,17,Lapped,69,0.0,16
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,sargeant,SAR,williams,20,18,18,Retired,67,0.0,12
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,ocon,OCO,alpine,12,19,R,Retired,2,0.0,0
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,gasly,GAS,alpine,15,20,R,Retired,1,0.0,0
2023,12,Belgian Grand Prix,spa,2023-07-30,max_verstappen,VER,red_bull,6,1,1,Finished,44,25.0,2
2023,12,Belgian Grand Prix,spa,2023-07-30,perez,PER,red_bull,2,2,2,Finished,44,18.0,6
2023,12,Belgian Grand Prix,spa,2023-07-30,leclerc,LEC,ferrari,1,3,3,Finished,44,15.0,7
2023,12,Belgian Grand Prix,spa,2023-07-30,hamilton,HAM,mercedes,3,4,4,Finished,44,13.0,1
2023,12,Belgian Grand Prix,spa,2023-07-30,alonso,ALO,aston_martin,9,5,5,Finished,44,10.0,13
2023,12,Belgian Grand Prix,spa,2023-07-30,russell,RUS,mercedes,8,6,6,Finished,44,8.0,11
2023,12,Belgian Grand Prix,spa,2023-07-30,norris,NOR,mclaren,7,7,7,Finished,44,6.0,18
2023,12,Belgian Grand Prix,spa,2023-07-30,ocon,OCO,alpine,14,8,8,Finished,44,4.0,8
2023,12,Belgian Grand Prix,spa,2023-07-30,stroll,STR,aston_martin,10,9,9,Finished,44,2.0,16
2023,12,Belgian Grand Prix,spa,2023-07-30,tsunoda,TSU,alphatauri,11,10,10,Finished,44,1.0,17
2023,12,Belgian Grand Prix,spa,2023-07-30,gasly,GAS,alpine,12,11,11,Finished,44,0.0,12
2023,12,Belgian Grand Prix,spa,2023-07-30,bottas,BOT,alfa,13,12,12,Finished,44,0.0,10
2023,12,Belgian Grand Prix,spa,2023-07-30,zhou,ZHO,alfa,17,13,13,Finished,44,0.0,5
